ticker,year,quarter,avg_price,sd_price,avg_pct_change,sd_pct_change,avg_range,avg_vol,pe_ratio,price_to_sales_ratio,price_to_book_ratio,price_to_fcf_ratio,debt_to_equity_ratio,yearly_amount_per_share,num_per_year,three_year_dividend,pays_dividend,dividend_yield
KFS,2018,2018.1,4.984590163934426,0.6466337803592072,-0.0012435574897776702,0.019719301373564306,0.14786885245901638,33142.62295081967,0,1.57,1.83,0,9.75,0,0,0,0,0
KFS,2018,2018.2,3.7734375,0.46034913855146875,2.29496415264425e-4,0.03067399706918019,0.13765625,24268.75,0,1.02,1.57,0,12.16,0,0,0,0,0
KFS,2018,2018.3,2.9025396825396825,0.1950266173229022,0.004248906857691825,0.03960625846777784,0.15888888888888889,40639.68253968254,0,1.02,1.57,0,11.78,0,0,0,0,0
KFS,2018,2018.4,2.492063492063492,0.24891479777003847,0.0015037478385753543,0.05470259706735069,0.12603174603174605,43003.1746031746,0,1.2,2.08,0,11.58,0,0,0,0,0
KFS,2019,2019.1,2.3834426229508194,0.18790853489487594,0.004539504076728492,0.04107348547959185,0.13819672131147542,50040.983606557376,0,1.27,2.08,0,11.41,0,0,0,0,0
KFS,2019,2019.2,2.5203174603174605,0.16935330748094737,-2.0134753278254253e-4,0.0284092993159759,0.12428571428571429,27463.492063492064,0,0.97,1.7,0,11.83,0,0,0,0,0
KFS,2019,2019.3,2.68296875,0.17885597369223322,-0.0010065506701146857,0.023441157588581316,0.08937500000000001,16693.75,0,0.83,1.81,9.64,14.05,0,0,0,0,0
KFS,2019,2019.4,2.09625,0.2033177199313804,8.744930714692225e-4,0.026922269277310028,0.08218749999999998,31300,0,0.68,1.96,0,18.24,0,0,0,0,0
KFS,2020,2020.1,1.8664516129032258,0.18816714556342465,0.004772815390752384,0.03211314391492457,0.08258064516129032,19388.709677419356,0,0.71,1.37,17.02,11.33,0,0,0,0,0
KFS,2020,2020.2,1.989047619047619,0.23571931289151105,0.002553231860015778,0.04095229672685223,0.10158730158730157,40023.80952380953,0,0.82,1.66,10.33,12.21,0,0,0,0,0
KFS,2020,2020.3,2.72140625,0.24182419947635708,0.001448204144824771,0.023031797267876353,0.09390624999999994,44843.75,0,1.1,2.52,0,14.19,0,0,0,0,0
KFS,2020,2020.4,3.5378125,0.6538129161809817,0.006266894700509024,0.03698547425679211,0.13437500000000002,30959.375,0,1.7,5.59,71.43,23.24,0,0,0,0,0
KFS,2021,2021.2,4.6,NA,-0.025423728813559344,NA,0.13999999999999968,13600,0,1.69,NA,71.28,NA,0,0,0,0,0
KMX,2006,2006.4,23.23769857142857,1.672385351757384,0.0026283457026200657,0.014674813305347657,0.47015861904761885,1896828.5714285714,25.21,0.69,4.13,180.8,0.42,0,0,0,0,0
KMX,2007,2007.1,27.419098459016393,1.3115145365866083,-0.001615195776091128,0.01730783523674905,0.7263113770491803,2595667.2131147543,28.8,0.76,4.56,0,0.51,0,0,0,0,0
KMX,2007,2007.2,24.55857142857143,0.9067130725566849,7.817313586964964e-4,0.014598009110439451,0.5684126349206348,2231373.015873016,25.26,0.68,3.93,0,0.49,0,0,0,0,0
KMX,2007,2007.3,23.69301580952381,1.6866960193664156,-0.0010998534970922597,0.022042963382400048,0.8814285396825396,3277239.6825396824,22.89,0.63,3.5,0,0.4,0,0,0,0,0
KMX,2007,2007.4,21.0734375625,1.1288782800423158,-0.0019237548681869867,0.02364799486259159,0.8760937968750002,3267810.9375,24.86,0.62,3.43,0,0.45,0,0,0,0,0
KMX,2008,2008.1,19.464098491803277,1.3615410956234681,-0.00432565432280413,0.04190904532653405,1.1832786557377044,3063280.3278688523,22.12,0.49,2.7,0,0.57,0,0,0,0,0
KMX,2008,2008.2,19.295312484375,1.950911827271578,-0.0044249897883167745,0.021768598523818558,0.8443749375000001,2335321.875,29.79,0.52,2.82,0,0.55,0,0,0,0,0
KMX,2008,2008.3,14.45828128125,1.102681559929773,-1.4641306130024021e-5,0.04209463562722531,1.0037500312499998,3131621.875,34.42,0.41,2.09,0,0.45,0,0,0,0,0
KMX,2008,2008.4,8.86296875,1.4432367499714847,-0.0038075936265503864,0.0582339541463004,0.9151562500000001,2588682.8125,40.05,0.22,1.07,51.87,0.42,0,0,0,0,0
KMX,2009,2009.1,9.397213114754098,1.6651878083743197,0.007807253747357751,0.04877572215301159,0.7350819672131148,2994536.0655737706,36.27,0.3,1.3,18.27,0.49,0,0,0,0,0
KMX,2009,2009.2,12.388412698412699,1.2439870945669222,0.001644610549294471,0.04241715171949073,0.7638095238095238,4292395.238095238,43.12,0.37,1.52,101.72,0.57,0,0,0,0,0
KMX,2009,2009.3,16.9231248125,1.9655088410804689,0.005609734429190352,0.02266959877156422,0.6253124843749998,3002928.125,25.84,0.56,2.19,0,0.48,0,0,0,0,0
KMX,2009,2009.4,21.2254685625,1.4189981979740436,4.6883880446620157e-4,0.017872426293406962,0.6329687812499994,2213837.5,18.07,0.62,2.4,0,0.31,0,0,0,0,0
KMX,2010,2010.1,22.49262301639344,1.5901970556449547,0.001058493578080124,0.016502684646160514,0.5798359836065573,1611273.7704918033,16.02,0.6,2.33,118.83,0.32,0,0,0,0,0
KMX,2010,2010.2,22.924920714285715,2.033857646848768,-0.00458198632102963,0.021896166334397008,0.8515869682539682,3265079.365079365,13.84,0.61,2.48,28.45,2.25,0,0,0,0,0
KMX,2010,2010.3,21.718906328125,2.329169901006236,0.0049871451109607945,0.022948748416159764,0.7260936250000002,2860762.5,12.61,0.55,2.16,55.84,2.18,0,0,0,0,0
KMX,2010,2010.4,31.881249921875,2.1715136039783824,0.0026337914371231787,0.01535922034884521,0.7537501249999999,2229918.75,20.43,0.87,3.4,0,2.07,0,0,0,0,0
KMX,2011,2011.1,33.56225830645161,1.3984820411427668,-9.169889321481346e-4,0.01803225494151008,0.8640320967741935,2032659.677419355,21.18,0.89,3.57,0,2.18,0,0,0,0,0
KMX,2011,2011.2,31.0577776984127,2.2264395717288,2.4170140009551326e-4,0.015892181643565102,0.7585716190476197,2759938.095238095,16.66,0.72,2.76,0,1.95,0,0,0,0,0
KMX,2011,2011.3,28.863124890625,3.119535260268804,-0.0012823362184097957,0.02111360565465853,1.024843796875,3062665.625,15.7,0.67,2.49,0,1.88,0,0,0,0,0
KMX,2011,2011.4,28.94984134920635,1.8725352816966314,0.002252708505985758,0.019920068529480753,0.8809523968253969,2438749.206349206,16.07,0.68,2.47,0,1.9,0,0,0,0,0
KMX,2012,2012.1,31.92403229032258,1.7332708332230853,0.00147640153665555,0.013917898280227955,0.6870967903225808,1726641.935483871,16.96,0.71,2.61,0,2.12,0,0,0,0,0
KMX,2012,2012.2,29.385396730158732,2.342312070280829,-0.0021609901848931475,0.014033121708050862,0.6874603650793653,2270579.365079365,15.85,0.65,2.28,0,2.05,0,0,0,0,0
KMX,2012,2012.3,28.92095246031746,2.0296874718412643,0.001622572189107081,0.014027491526949746,0.595079380952381,1853903.1746031747,17.28,0.69,2.37,0,2.01,0,0,0,0,0
KMX,2012,2012.4,34.13161296774194,2.269791142109985,0.002029976081758201,0.015080897124935913,0.828226161290322,2279819.35483871,19.92,0.79,2.74,0,2.08,0,0,0,0,0
KMX,2013,2013.1,39.43766668333333,1.2917266041881073,0.0016210149510572517,0.010358641836222083,0.7313333999999998,1460980,20.54,0.81,2.87,0,2.28,0,0,0,0,0
KMX,2013,2013.2,45.404218640625,2.189160550852105,-1.9531061986171225e-4,0.017983586099274147,1.0693750937499995,1833578.125,23.5,0.94,3.41,0,2.4,0,0,0,0,0
KMX,2013,2013.3,48.916875015625,1.440523246240043,-5.57177222933043e-4,0.01079855501946136,0.8620312187500004,1046548.4375,22.33,0.91,3.34,0,2.43,0,0,0,0,0
KMX,2013,2013.4,49.024218578125,1.6553700230405577,-3.431801682344467e-4,0.013205149843530165,0.9804692187499998,1335440.625,22.99,0.93,3.42,0,2.44,0,0,0,0,0
KMX,2014,2014.1,46.70606550819672,1.3822146522055663,2.3957247428756605e-4,0.01131950049964255,0.8163932295081968,1874891.8032786886,22.32,0.88,3.24,0,2.53,0,0,0,0,0
KMX,2014,2014.2,45.41682536507936,2.4195726171089786,0.001207828489177833,0.012609683582529995,0.8517456031746032,1902665.0793650793,19.35,0.77,2.91,0,2.65,0,0,0,0,0
KMX,2014,2014.3,51.2185935625,1.6877934763444977,2.6641984361744017e-5,0.010793199980806063,0.8656250468749997,1448560.9375,22.11,0.88,3.38,0,2.69,0,0,0,0,0
KMX,2014,2014.4,55.450625171875,6.557849722311318,0.004293857428548448,0.01603810579126173,1.2628122187499993,2166095.3125,22.79,0.92,3.78,0,3.04,0,0,0,0,0
KMX,2015,2015.1,65.20032801639344,1.951913027250271,8.376160846248495e-4,0.011857969937005419,1.2436069016393434,1458219.6721311475,24.58,1.04,4.44,0,3.18,0,0,0,0,0
KMX,2015,2015.2,71.27825382539683,1.9227101388799845,-0.0011857957077514017,0.010274268975556253,1.1042856190476191,1656015.873015873,25.1,1.06,4.53,0,3.18,0,0,0,0,0
KMX,2015,2015.3,62.65406240625,3.1551554220740123,-0.0011559195512259315,0.015007495542954297,1.4628129531249994,1724412.5,20.68,0.88,3.89,0,3.35,0,0,0,0,0
KMX,2015,2015.4,57.081250015625,1.934143919964613,5.043169661602125e-4,0.01269787484578612,1.2842187656250001,2364660.9375,19.23,0.81,3.89,0,3.94,0,0,0,0,0
KMX,2016,2016.1,47.195246245901636,2.9949181099301567,0.0012267833241681794,0.022611599160229222,1.7298359344262288,3253308.1967213117,15.32,0.63,3.1,0,3.98,0,0,0,0,0
KMX,2016,2016.2,51.36406259375,2.2036872331635937,3.189431760124939e-4,0.02061546533763314,1.4296871875,3023204.6875,17.54,0.71,3.48,0,3.98,0,0,0,0,0
KMX,2016,2016.3,56.663124828125,2.883041329361627,0.0015986763417760535,0.01522719333677656,1.2132812968749995,2240960.9375,19.14,0.76,3.68,0,4.06,0,0,0,0,0
KMX,2016,2016.4,56.10873015873016,5.393280279816605,0.0026627969632226694,0.0202393162418547,1.452222269841269,2268185.714285714,18.23,0.73,3.59,0,4.23,0,0,0,0,0
KMX,2017,2017.1,64.96645159677419,2.711420953730038,-9.346604972038782e-4,0.010606073769118719,1.364193935483871,2089495.1612903227,19.74,0.78,3.87,0,4.24,0,0,0,0,0
KMX,2017,2017.2,60.40746031746032,2.657904761245825,-6.27589980680782e-4,0.01897275597646696,1.649841682539682,3200371.4285714286,17.95,0.74,3.67,0,4.23,0,0,0,0,0
KMX,2017,2017.3,66.66126941269842,3.2351796339455388,0.002016645610041626,0.010555449275454699,1.306032698412698,1780715.873015873,18.45,0.76,3.82,0,4.27,0,0,0,0,0
KMX,2017,2017.4,71.34380974603175,3.9377214590624328,-0.002399572642212794,0.010175480311984208,1.2431749047619047,1877493.650793651,18.47,0.75,3.79,0,4.24,0,0,0,0,0
KMX,2018,2018.1,65.37180347540983,4.329389315666173,-9.485811228211335e-4,0.017075257557355,1.5829512459016397,2205772.131147541,17.25,0.67,3.36,0,4.27,0,0,0,0,0
KMX,2018,2018.2,66.768281265625,5.22352752123479,7.048861388856496e-4,0.017654962910500158,1.5907810312500008,2001593.75,18.18,0.73,3.6,0,4.25,0,0,0,0,0
KMX,2018,2018.3,76.27333295238095,2.154829362828584,-8.065312409684376e-4,0.013073473420450989,1.3519047142857148,1344742.857142857,19.27,0.8,3.93,0,4.22,0,0,0,0,0
KMX,2018,2018.4,65.99507955555556,4.156775020570265,-0.002942442932450647,0.018083677996945054,1.9742854126984135,1835846.0317460317,15.26,0.66,3.3,0,4.36,0,0,0,0,0
KMX,2019,2019.1,61.634590409836065,2.1760835469427904,0.0015326800382800567,0.01611121102333075,1.5778686393442616,1976565.5737704919,12.96,0.61,3.1,0,4.58,0,0,0,0,0
KMX,2019,2019.2,78.20619036507937,3.8916595124685953,0.002005833095953813,0.011540793677955597,1.579841365079365,1740006.349206349,15.5,0.73,3.75,0,4.71,0,0,0,0,0
KMX,2019,2019.3,85.824843890625,2.380694387667266,4.5440335331981165e-4,0.014229241913388795,1.8537499843749998,1467781.25,15.98,0.74,3.8,0,4.58,0,0,0,0,0
KMX,2019,2019.4,94.070624921875,4.2891042294651065,2.6143601530291186e-4,0.010761900840044936,1.6329687031250006,1168478.125,18.85,0.84,4.31,0,4.54,0,0,0,0,0
KMX,2020,2020.1,84.6059679516129,16.910995206194816,-0.0024200297654547813,0.03669322771907431,3.5908063064516127,1723904.8387096773,16.38,0.72,3.78,0,4.59,0,0,0,0,0
KMX,2020,2020.2,78.36174606349206,13.372113661652676,0.0050162136708314636,0.029284440130018005,3.4925403333333334,2107085.714285714,23.36,0.81,4,21.68,4.58,0,0,0,0,0
KMX,2020,2020.3,99.8896875625,6.413973296221899,-0.0011275793234014919,0.016140760684331554,2.4856248124999993,1304239.0625,25.7,0.97,4.41,33.54,4.34,0,0,0,0,0
KMX,2020,2020.4,93.774531453125,2.860585505612548,-6.006033288627211e-4,0.019153048955760976,2.692656078125,1489585.9375,20.59,0.83,3.69,28.34,4.07,0,0,0,0,0
KMX,2021,2021.1,121.72147575409836,10.51114063502123,0.004955986730137649,0.020765754221933136,3.585900901639345,1295608.1967213114,36.89,1.04,NA,NA,3.94,0,0,0,0,0
KMX,2021,2021.2,123.309998,NA,-0.024831942067978088,NA,6.690002000000007,4638100,38.06,NA,NA,NA,NA,0,0,0,0,0
LAD,2006,2006.4,25.973174682539682,1.1331952754849652,0.0020766272598533695,0.012497839257314089,0.5073016507936507,187552.38095238095,12.31,0.2,0.91,0,2.2,0.52,4,1.15,1,0.020020656171444728
LAD,2007,2007.1,28.21475426229508,1.4926895343440745,-0.0010300201242502964,0.018607718023337307,0.7552458524590164,186398.3606557377,12.47,0.19,0.86,0,2.23,0.56,4,1.22,1,0.019847771658545284
LAD,2007,2007.2,26.924761857142858,0.8195215450845117,-0.00225695863346917,0.014343104841434142,0.572063714285714,214622.22222222222,12.82,0.18,0.79,0,2.45,0.56,4,1.29,1,0.02079869834954317
LAD,2007,2007.3,20.190793523809525,2.830699454512446,-0.004397421487253958,0.02934955065106297,0.909206603174603,283101.5873015873,9.08,0.13,0.53,0,2.03,0.56,4,1.36,1,0.02773541313963877
LAD,2007,2007.4,16.476406296875,1.700911465549039,-0.005752619529792389,0.038082500065229195,0.902343765625,228700,11.3,0.1,0.43,0,2.2,0.56,4,1.4200000000000002,1,0.033987994099551465
LAD,2008,2008.1,12.030655737704919,1.878163880720085,0.0019162414795586115,0.04302791010949735,0.8119672131147542,335521.31147540984,15.5,0.08,0.33,0,2.33,0.42000000000000004,3,1.48,1,0.03491081526700914
LAD,2008,2008.2,7.7928125,1.3753850470969131,-0.013058708732371974,0.043645165591520804,0.5164062500000001,424226.5625,0,0.04,0.32,0,4.39,0.42000000000000004,3,1.54,1,0.053895817459999204
LAD,2008,2008.3,4.87703125,0.5827185323094036,0.006714385938195665,0.06842609978789675,0.565625,278556.25,0,0.04,0.3,3.9,3.67,0.42000000000000004,3,1.6,1,0.08611796366898408
LAD,2008,2008.4,3.0559375,0.6915400773429031,0.0056433423225735555,0.17306640182082542,0.55328125,166617.1875,0,0.03,0.24,1.24,3.56,0.42000000000000004,3,0,1,0.13743736578382248
LAD,2009,2009.1,3.010655737704918,0.4307662508153698,0.006614711162742046,0.08059398049136005,0.32688524590163937,97140.98360655738,0,0.02,0.16,0.51,3.17,0,0,0,0,0
LAD,2009,2009.2,5.277777777777778,2.4498738903978396,0.030936871957001767,0.08542039177963705,0.572063492063492,261955.55555555556,0,0.09,0.67,1.32,2.64,0,0,0,0,0
LAD,2009,2009.3,12.75484378125,2.250619004862803,0.007722586756703139,0.035967163332016064,0.79640625,285943.75,49.26,0.15,1.11,5.37,2.25,0,0,0,0,0
LAD,2009,2009.4,9.25828125,1.9651136359464152,-0.010770134471216788,0.03936329379774075,0.5739062500000001,574923.4375,16.91,0.09,0.61,48.39,1.92,0,0,0,0,0
LAD,2010,2010.1,7.175245901639344,1.1096419941545368,-0.0032576412738817943,0.03726701609524185,0.3837704918032787,419085.24590163934,13.48,0.07,0.47,0,1.99,0.15000000000000002,3,0,1,0.020905206881582858
LAD,2010,2010.2,7.823968253968254,0.6625160732865514,-6.472709093696624e-4,0.04424787520626352,0.48777777777777775,332471.4285714286,30.55,0.07,0.47,0,1.98,0.15000000000000002,3,0.8400000000000001,1,0.019171856931285633
LAD,2010,2010.3,8.00203125,0.9824235980431575,0.006336560236939476,0.033651062900556715,0.3926562500000001,194846.875,29.61,0.11,0.71,0,2.04,0.15000000000000002,3,0.7500000000000001,1,0.01874524046628786
LAD,2010,2010.4,12.21328125,1.6295496063768227,0.005042464543679949,0.02910339800663408,0.48984375,257778.125,25.19,0.17,1.05,0,2.03,0.15000000000000002,3,0.66,1,0.012281711763577051
LAD,2011,2011.1,14.558870967741935,0.48802749465245615,-0.0012317701218926267,0.026217762395406193,0.5158064516129033,202020.96774193548,16.65,0.16,1.05,0,2.1,0.26,4,0.5700000000000001,1,0.01785852766853155
LAD,2011,2011.2,16.871746079365078,1.4164784735053713,0.0023554750538577274,0.02669622384065387,0.6980950476190477,188282.53968253967,12.61,0.21,1.37,0,2.2,0.26,4,0.48000000000000004,1,0.01541037891258878
LAD,2011,2011.3,18.010156203125,2.1890829356926322,-0.002472222610671634,0.04063050767576807,1.1,397839.0625,7.88,0.14,0.97,0,2.2,0.26,4,0.41000000000000003,1,0.014436299000831907
LAD,2011,2011.4,20.743809603174604,2.2548438465933054,0.005209027798267962,0.03748243719557413,1.1992064444444444,411144.44444444444,9.02,0.2,1.41,0,2.12,0.26,4,0.34,1,0.01253385973809796
LAD,2012,2012.1,24.16758070967742,1.5448261520109727,0.0014626755990306182,0.028334638677773305,0.928225951612903,372616.12903225806,9.55,0.23,1.63,0,2.14,0.47000000000000003,5,0.41000000000000003,1,0.019447540308070554
LAD,2012,2012.2,24.824920603174604,1.417980084389064,-0.0014004703831768926,0.027444575195586657,1.0457142380952382,378104.7619047619,7.73,0.19,1.4,0,2.33,0.47000000000000003,5,0.48000000000000004,1,0.018932588245212618
LAD,2012,2012.3,28.617936555555556,2.736573043585416,0.0044379390944562945,0.01851372638273685,0.8806349999999995,484776.1904761905,10.17,0.26,1.91,0,2.34,0.47000000000000003,5,0.5800000000000001,1,0.016423266544308545
LAD,2012,2012.4,35.06145161290323,1.3050565077579672,0.001123998306452148,0.01951237326780891,1.1001615161290315,286690.32258064515,11.3,0.27,2.08,0,2.49,0.47000000000000003,5,0.68,1,0.013405035398677897
LAD,2012,2012.4,35.06145161290323,1.3050565077579672,0.001123998306452148,0.01951237326780891,1.1001615161290315,286690.32258064515,11.3,0.27,2.08,0,2.49,0.47000000000000003,5,0.68,1,0.013405035398677897
LAD,2013,2013.1,42.62033316666667,2.3682819982829444,0.0026471318277473408,0.018343987102767863,1.2824998166666668,281390,13.38,0.33,2.52,0,2.26,0.39,3,0,1,0.009150561974138173
LAD,2013,2013.2,50.234374968750004,3.6585885126266326,3.699400548228512e-4,0.02239622369350184,1.6664064687499998,324204.6875,14.2,0.35,2.69,0,2.3,0.39,3,0.8800000000000001,1,0.007763608091921373
LAD,2013,2013.3,65.380937359375,5.143550784693016,0.0035830262499718848,0.015850928366407214,1.6885943593750006,314820.3125,18.02,0.46,3.47,117.36,2.04,0.39,3,0.9600000000000001,1,0.005965041428762535
LAD,2013,2013.4,67.134687296875,3.12431560686562,1.8207845517529105e-4,0.017831224453615777,1.881249687499999,331101.5625,16,0.42,3.14,0,2.23,0.39,3,1.04,1,0.005809217495501074
LAD,2014,2014.1,62.456393442622954,4.036358809450211,-0.0016355741144733972,0.020851566947731985,1.9281965573770492,355324.59016393445,15.01,0.39,2.91,0,2.31,0.61,4,1.12,1,0.009766814354408583
LAD,2014,2014.2,76.44809515873015,8.093617118017173,0.003644447082672841,0.01721762770752189,2.066348873015874,346220.6349206349,19.12,0.53,3.89,0,2.28,0.61,4,1.2000000000000002,1,0.007979270101281782
LAD,2014,2014.3,88.49609359375,5.55356403642397,-0.0034119139279243068,0.01473060383341361,1.9871869218749998,308626.5625,14.99,0.4,2.97,0,2.05,0.61,4,1.29,1,0.006892959623735086
LAD,2014,2014.4,77.45953134375,5.942388982613707,0.0038211216720916773,0.023940347362924563,2.812344375,410032.8125,15.54,0.4,3.18,0,3.28,0.61,4,1.3800000000000001,1,0.007875079921319705
LAD,2015,2015.1,89.86475409836065,4.477631881831707,0.0016106906497894877,0.015553100871110663,2.499508672131148,279704.91803278687,16.04,0.41,3.49,0,3.13,0.76,4,1.47,1,0.008457153281342637
LAD,2015,2015.2,106.43253931746032,4.908816008695487,6.66965272663924e-4,0.013791932152697764,2.4773021904761907,287460.31746031746,16.91,0.41,3.74,0,2.99,0.76,4,1.56,1,0.007140673377463254
LAD,2015,2015.3,112.258594,4.577751439511445,-8.62515531447896e-4,0.015873942258850977,3.162500484375001,310698.4375,15.38,0.35,3.42,0,2.88,0.76,4,1.6600000000000001,1,0.00677008301030387
LAD,2015,2015.4,114.911249484375,6.224792948584113,-3.6209008663315933e-4,0.01913658191913229,3.298750296875,315965.625,14.65,0.34,3.2,0,2.89,0.76,4,1.76,1,0.006613799809942373
LAD,2016,2016.1,85.91606590163934,7.682015793847574,-0.0015121275555339748,0.023230272997991862,3.2259014262295085,472601.6393442623,11.98,0.27,2.62,320.92,3.01,1.2,5,1.76,1,0.01396711997234388
LAD,2016,2016.2,80.151406734375,5.148984129164705,-5.756178207733367e-4,0.0234659270658371,2.4728122187499997,401775,9.67,0.22,2.09,40.89,3.06,1.2,5,1.96,1,0.014971664863934933
LAD,2016,2016.3,84.0432816875,5.162713689453481,0.0037603177177105308,0.015651767040505762,2.14015640625,308126.5625,12.17,0.28,2.65,33.75,3.12,1.2,5,2.08,1,0.014278357245282099
LAD,2016,2016.4,91.67063511111111,6.421796499408069,0.0011956938448114093,0.01813816859705164,2.5984125396825393,314734.92063492065,12.01,0.27,2.56,0,3.22,1.2,5,2.2,1,0.01309034238221997
LAD,2016,2016.4,91.67063511111111,6.421796499408069,0.0011956938448114093,0.01813816859705164,2.5984125396825393,314734.92063492065,12.01,0.27,2.56,0,3.22,1.2,5,2.2,1,0.01309034238221997
LAD,2017,2017.1,96.9493548548387,5.486220064397912,-9.595037869285232e-5,0.019768588451602585,2.81596720967742,246812.90322580645,10.05,0.23,2.18,25.71,3,1.06,4,2.5700000000000003,1,0.010933543617563287
LAD,2017,2017.2,90.35904804761904,4.112748808923843,8.323875307595585e-4,0.019352979911930853,2.6565084126984115,314669.84126984124,10.94,0.25,2.3,19.94,3.03,1.06,4,2.69,1,0.01173097794745892
LAD,2017,2017.3,104.635079,7.224052464775189,0.0022432571789000816,0.01730444729291404,2.9585715238095234,275663.49206349207,14.13,0.3,2.81,36.69,3.24,1.06,4,2.8000000000000003,1,0.010130445832606482
LAD,2017,2017.4,116.2941273015873,2.9695764861485245,-9.91092444737454e-4,0.012910383085331746,2.647620222222222,221268.25396825396,11.27,0.27,2.54,46.97,3.32,1.06,4,2.91,1,0.009114819678306595
LAD,2018,2018.1,113.13344304918033,8.638767014540154,-0.0023299837532832148,0.01670343205496594,3.1772139999999993,265201.6393442623,9.94,0.23,2.16,0,3.51,1.14,4,3.02,1,0.010076596002690641
LAD,2018,2018.2,99.0445311875,2.6568442173270443,-0.0013974795021049443,0.014213641968531683,2.243437078125,286871.875,9.08,0.21,1.94,30.14,3.45,1.14,4,3.13,1,0.011509974213940998
LAD,2018,2018.3,88.1547624920635,5.044248602051483,-2.0954094216461852e-4,0.016058386622576883,2.2582548730158734,319049.20634920633,6.7,0.17,1.58,14.89,3.29,1.14,4,3.22,1,0.012931802749767867
LAD,2018,2018.4,79.08000057142857,6.357413215117211,-0.0011569085926095117,0.021354293368336556,2.8936506666666677,423528.5714285714,6.87,0.16,1.44,5.03,3.5,1.14,4,3.31,1,0.014415781382933871
LAD,2019,2019.1,86.99213119672132,2.698799242250548,0.004217306795156344,0.015759989538304278,2.252459114754098,261170.49180327868,8.12,0.18,1.69,5.46,3.55,1.19,4,3.4,1,0.013679398166587857
LAD,2019,2019.2,110.59698426984127,9.154487513746213,0.003493837088989532,0.015799889809227852,2.6558732698412686,243366.66666666666,10.25,0.23,2.13,7.23,3.53,1.19,4,3.49,1,0.010759787057995771
LAD,2019,2019.3,127.74999996875,5.52991862843916,4.732895254068238e-4,0.018404368403442565,3.5832801875000007,236646.875,11.66,0.25,2.23,6.76,3.22,1.19,4,3.54,1,0.009315068495429322
LAD,2019,2019.4,150.269062421875,13.977439973872286,-6.318986009373174e-4,0.021292239287201472,4.136719109375,212568.75,12.58,0.27,2.3,8.5,3.15,1.19,4,3.59,1,0.007919128400888785
LAD,2020,2020.1,120.63483877419355,25.1940703210781,-0.0028228305299071517,0.03719502973799251,5.478386435483871,269883.87096774194,7.3,0.15,1.27,4.4,3.13,1.22,4,3.39,1,0.010113164757351877
LAD,2020,2020.2,114.46857136507937,23.44470034845822,0.0054904291027984085,0.03706944227503688,6.3560325555555535,272979.3650793651,12.7,0.29,2.24,3.75,2.62,1.22,4,3.44,1,0.01065794729025667
LAD,2020,2020.3,224.8865618125,34.71072197713262,0.0028785009602765033,0.027974563616358927,9.646250203125,409909.375,15.07,0.42,3.06,7.32,2.78,1.22,4,3.4699999999999998,1,0.005424957321448045
LAD,2020,2020.4,273.544688015625,18.83235511882859,0.0023259073842706738,0.03018667471405681,12.31484246875,395531.25,15.21,0.54,NA,NA,1.97,1.22,4,3.51,1,0.004459965970643571
LAD,2021,2021.2,398.549988,NA,0.017228178169316332,NA,10.03997800000002,174600,20.36,0.72,NA,12.59,NA,0.31,1,0,1,7.778196194551134e-4
LAZY,2018,2018.4,5.88163492063492,0.8421394088404669,-0.004235561681204953,0.04361138050841655,0.32409523809523805,13631.746031746032,0,0.09,0.35,0,2.06,0,0,0,0,0
LAZY,2019,2019.1,5.96055737704918,0.5704145137409626,-0.002125129121255256,0.04111741281856587,0.276655737704918,6313.11475409836,0,0.08,0.3,4.12,1.91,0,0,0,0,0
LAZY,2019,2019.2,4.8853333333333335,0.3073320154847774,0.008501023224057401,0.036613983012322174,0.25982539682539685,11490.47619047619,0,0.08,0.31,1.57,1.61,0,0,0,0,0
LAZY,2019,2019.3,4.833390625,0.2689742194046952,0.00590838723675779,0.034151311345083535,0.15625,4059.375,0,0.07,0.3,1.4,1.75,0,0,0,0,0
LAZY,2019,2019.4,4.35421875,0.26700534854342084,0.001501450868923656,0.04467710576750902,0.20998437500000006,7595.3125,0,0.06,0.25,1.82,1.98,0,0,0,0,0
LAZY,2020,2020.1,3.766725806451613,0.7815489280039305,-0.01108491411398123,0.05127976358605416,0.14288709677419353,8059.677419354839,0,0.03,0.12,1.31,2.06,0,0,0,0,0
LAZY,2020,2020.2,4.8368095238095234,2.301696077700395,0.013531942555931436,0.07637464743831578,0.4868571428571429,44792.06349206349,0,0.12,0.49,1.54,1.8,0,0,0,0,0
LAZY,2020,2020.3,12.3259375,1.7794842473334618,-0.0019298906763952942,0.05207997338900677,0.9486875000000001,197392.1875,15.85,0.17,0.8,1.41,1.67,0,0,0,0,0
LAZY,2021,2021.2,18.379999,NA,0.031425308641975375,NA,0.9550000000000018,88200,23.53,0.25,1.19,2.09,NA,0,0,0,0,0
LMPX,2020,2020.3,12.8882811875,5.790236505359361,0.010550303233530305,0.07083072828179719,1.63835928125,324360.9375,0,9.42,8.57,0,0.16,0,0,0,0,0
LMPX,2020,2020.4,27.079374765625,3.8853305623525345,-0.0013344229720628842,0.07597414040799529,3.2448594843749996,311140.625,0,8.03,8.59,0,0.18,0,0,0,0,0
LMPX,2021,2021.2,16.540001,NA,-0.02591277974087163,NA,0.9890000000000008,60600,0,5.33,5.71,0,NA,0,0,0,0,0
